Open,High,Low,Close,Volume,Buy,Sell,Avg,Wlc,DifAW,NextAvgl
8750.99,8794.29,8746.54,8789.92,615.018017,111.50720200000018,104.51073700000003,8770.435,8780.1675,9.732500000000073,8794.6275
8789.85,8807.66,8785.0,8796.0,708.837812,50.084502,76.732188,8794.6275,8796.165,1.5375000000003638,8817.92
8796.01,8848.1,8785.77,8841.8,1774.928539,269.259496,226.45475399999998,8817.92,8829.3675,11.447500000000218,8855.0525
8841.8,8879.5,8839.2,8859.71,1547.019612,163.25383099999988,156.77999099999994,8855.0525,8859.529999999999,4.477499999999054,8866.150000000001
8859.91,8880.0,8844.7,8879.99,957.76632,158.36861899999997,164.46414300000004,8866.150000000001,8871.17,5.019999999998618,8866.645
8880.0,8884.4,8845.36,8856.82,799.782113,104.58858399999997,72.37661899999996,8866.645,8860.85,-5.795000000000073,8852.255
8856.97,8859.99,8832.89,8859.17,535.157112,65.78213,60.15460899999998,8852.255,8852.805,0.5500000000010914,8861.725
8859.62,8873.59,8840.27,8873.42,360.236552,84.86523099999997,50.14908300000001,8861.725,8865.175,3.4499999999989086,8865.8025
8872.58,8880.54,8855.0,8855.09,425.604055,27.914889999999982,69.09072499999998,8865.8025,8861.43,-4.372499999999491,8862.6275
8855.14,8874.43,8855.0,8865.94,317.040551,34.983117,53.390888999999994,8862.6275,8865.3275,2.6999999999989086,8896.602499999999
8865.88,8930.0,8861.0,8929.53,1603.765686,131.524666,114.72655499999999,8896.602499999999,8912.515,15.912500000000364,8926.2025
8929.98,8941.53,8913.41,8919.89,700.927173,110.86473599999998,70.14552400000002,8926.2025,8923.68,-2.522499999999127,8918.0725
8919.87,8933.86,8896.68,8921.88,602.03952,107.496253,68.97433399999997,8918.0725,8918.575,0.5025000000005093,8919.949999999999
8921.31,8929.94,8908.55,8920.0,319.410647,66.08179999999999,35.457964000000004,8919.949999999999,8919.6225,-0.3274999999994179,8904.2725
8920.0,8938.0,8871.04,8888.05,853.717915,201.47931,245.8466029999999,8904.2725,8896.285,-7.987499999999272,8879.529999999999
8888.05,8894.2,8866.05,8869.82,443.725243,65.39233900000002,77.17029899999999,8879.529999999999,8874.9725,-4.557499999998981,8874.490000000002
8869.68,8888.33,8862.0,8877.95,489.127693,52.219565999999986,54.640202,8874.490000000002,8876.5575,2.0674999999991996,8886.0625
8878.03,8897.99,8872.02,8896.21,482.720444,71.408222,187.86326400000007,8886.0625,8890.6075,4.545000000000073,8895.5775
8896.39,8906.68,8886.55,8892.69,440.876202,54.615054000000036,82.54715699999998,8895.5775,8894.6525,-0.9249999999992724,8896.18
8892.94,8910.96,8889.36,8891.46,356.99961,38.576114000000004,56.36953100000001,8896.18,8895.81,-0.37000000000080036,8898.085
8891.46,8911.0,8886.64,8903.24,309.039323,37.79502400000001,46.46121000000001,8898.085,8901.029999999999,2.944999999999709,8902.79
8903.8,8911.68,8891.81,8903.87,314.15645,36.03486199999999,34.923766,8902.79,8902.807499999999,0.01749999999810825,8907.275
8904.67,8919.28,8889.74,8915.41,273.716318,59.033043,54.89952,8907.275,8909.96,2.6849999999994907,8921.45
8916.4,8934.0,8913.03,8922.37,507.125281,67.57581799999997,73.31655099999999,8921.45,8922.942500000001,1.492500000000291,8929.3275
8922.31,8942.0,8921.7,8931.3,507.976014,58.44309200000002,50.20552400000002,8929.3275,8931.575,2.2475000000013097,8916.84
8931.85,8933.29,8897.19,8905.03,540.361986,71.30914699999998,80.134983,8916.84,8910.135000000002,-6.704999999998108,8909.6375
8905.1,8925.0,8900.0,8908.45,375.759319,63.07718299999998,43.935323000000004,8909.6375,8910.475,0.8374999999996362,8915.9675
8908.44,8926.06,8906.38,8922.99,318.902592,46.587832,44.167844,8915.9675,8919.605,3.6374999999989086,8921.5025
8923.0,8930.0,8916.01,8917.0,410.435799,45.25799999999999,44.283748999999986,8921.5025,8920.0025,-1.5,8907.74
8917.0,8917.02,8898.01,8898.93,410.717812,54.71229600000001,75.74738299999997,8907.74,8903.2225,-4.517499999999927,8897.6325
8898.84,8914.51,8880.0,8897.18,527.160283,159.52283200000005,139.2786510000001,8897.6325,8897.2175,-0.4149999999990541,8894.0225
8897.05,8903.99,8880.0,8895.05,438.342899,52.23574400000001,59.295051,8894.0225,8893.5225,-0.5,8900.397500000001
8895.24,8913.95,8891.36,8901.04,388.68808,55.36031199999995,108.04743899999997,8900.397500000001,8901.8475,1.4499999999989086,8905.2975
8901.05,8914.62,8900.07,8905.45,359.178934,54.386712,43.87245599999999,8905.2975,8906.397500000001,1.1000000000003638,8900.665
8905.73,8907.69,8891.81,8897.43,386.847819,65.69570200000004,97.93466199999997,8900.665,8898.59,-2.0750000000007276,8909.9275
8897.43,8922.62,8897.05,8922.61,343.232314,81.58332099999998,60.199681,8909.9275,8916.2225,6.295000000000073,8923.6075
8922.17,8931.99,8910.0,8930.27,483.629259,71.18914099999999,78.47022199999996,8923.6075,8925.6325,2.024999999999636,8982.884999999998
8930.39,9057.0,8922.63,9021.52,2503.324017,1199.5487979999975,806.4521610000011,8982.884999999998,9005.6675,22.782500000001164,9044.73
9022.86,9079.0,9018.73,9058.33,1686.648245,267.37907000000007,329.189358,9044.73,9053.5975,8.867500000000291,9067.640000000001
9058.44,9097.86,9034.14,9080.12,1117.065603,277.04572099999996,210.5231809999999,9067.640000000001,9073.060000000001,5.420000000000073,9075.695
9080.08,9098.0,9057.0,9067.7,916.226138,157.6345679999999,151.6325029999999,9075.695,9072.6,-3.094999999999345,9062.465
9067.75,9073.96,9043.02,9065.13,576.839457,77.81291300000001,102.27666099999999,9062.465,9061.81,-0.6550000000006548,9066.1975
9065.13,9080.75,9056.96,9061.95,570.466011,84.85758799999996,106.60215400000001,9066.1975,9065.4025,-0.7950000000000728,9075.1525
9062.26,9090.0,9061.94,9086.41,621.361737,129.76368300000016,93.51617199999998,9075.1525,9081.19,6.037500000000364,9096.710000000001
9086.36,9122.62,9080.0,9097.86,1302.93498,166.727682,215.87632500000007,9096.710000000001,9099.585000000001,2.875,9092.12
9097.86,9110.02,9080.0,9080.6,902.77416,128.41985900000003,132.06238199999999,9092.12,9087.805,-4.315000000000509,9076.5625
9080.59,9091.09,9064.01,9070.56,671.531954,100.361235,64.012965,9076.5625,9074.055,-2.507499999999709,9087.157500000001
9070.23,9107.69,9069.82,9100.89,617.734058,88.18679999999998,82.18710699999998,9087.157500000001,9094.8225,7.664999999999054,9106.380000000001
9100.59,9127.31,9095.44,9102.18,729.528755,134.93608799999998,123.46221800000001,9106.380000000001,9106.7775,0.3974999999991269,9112.0675
9102.21,9127.34,9101.55,9117.17,872.57058,137.97749799999997,195.11031599999984,9112.0675,9115.807499999999,3.7399999999997817,9107.029999999999
9117.3,9136.63,9083.34,9090.85,821.907098,126.59767099999992,183.64466600000003,9107.029999999999,9100.4175,-6.612499999999272,9084.1775
9090.66,9096.05,9075.0,9075.0,567.592334,69.451075,76.65637700000003,9084.1775,9080.2625,-3.914999999999054,9080.622500000001
9075.0,9090.22,9070.0,9087.27,574.066798,73.33878099999998,70.609783,9080.622500000001,9083.69,3.0674999999991996,9075.267499999998
9087.3,9089.07,9050.96,9073.74,770.764194,102.651047,76.90883600000006,9075.267499999998,9071.877499999999,-3.389999999999418,9068.68
9073.79,9078.15,9054.72,9068.06,552.503892,92.998139,96.085094,9068.68,9067.2475,-1.4325000000008004,9074.285
9067.3,9085.0,9062.89,9081.95,361.743854,82.11707799999999,71.66792799999996,9074.285,9077.9475,3.662500000000364,9084.56
9080.9,9096.15,9072.02,9089.17,446.943092,63.242222,27.587798999999997,9084.56,9086.627499999999,2.0674999999991996,9077.2875
9089.17,9095.0,9061.45,9063.53,511.626337,55.85774699999996,83.13474600000005,9077.2875,9070.8775,-6.4099999999998545,9059.1525
9062.94,9071.98,9047.0,9054.69,599.625938,71.42796099999995,68.93751700000004,9059.1525,9057.09,-2.0625,9038.4625
9054.75,9054.75,9021.34,9023.01,1027.716127,91.65192,103.21413199999999,9038.4625,9030.5275,-7.934999999999491,9031.8825
9023.3,9047.05,9011.98,9045.2,869.62522,70.34399899999998,76.07707000000002,9031.8825,9037.3575,5.475000000000364,9039.25
9045.19,9049.38,9022.43,9040.0,475.260796,97.68834400000001,66.24940199999999,9039.25,9037.9525,-1.297500000000582,9048.509999999998
9039.99,9059.99,9038.07,9055.99,363.962323,56.75853399999998,52.52165000000001,9048.509999999998,9052.509999999998,4.0,9070.6625
9055.99,9090.0,9051.18,9085.48,536.539572,103.26925499999999,75.01158499999997,9070.6625,9078.035,7.372499999999491,9086.630000000001
9085.52,9105.0,9062.76,9093.24,598.860269,182.11181099999993,101.97630000000004,9086.630000000001,9088.560000000001,1.930000000000291,9097.6
9094.13,9110.0,9077.11,9109.16,573.213146,126.02333500000012,95.48853199999994,9097.6,9101.3575,3.757499999999709,9091.4775
9109.21,9119.86,9063.93,9072.91,526.597424,78.83282300000002,48.079487,9091.4775,9082.4025,-9.075000000000728,9077.8775
9072.75,9089.01,9066.38,9083.37,497.181728,55.065201000000016,45.682242,9077.8775,9080.532500000001,2.655000000000655,9077.1525
9083.37,9091.64,9063.49,9070.11,447.540536,52.237827,74.988492,9077.1525,9073.8375,-3.3150000000005093,9088.465
9070.0,9115.0,9065.6,9103.26,629.642087,245.9027309999999,155.75705800000006,9088.465,9096.779999999999,8.31499999999869,9109.835000000001
9103.26,9122.99,9097.44,9115.65,659.399003,120.22406699999995,97.78278499999998,9109.835000000001,9112.932499999999,3.0974999999980355,9102.755
9115.28,9115.35,9086.61,9093.78,509.04312,71.16950699999995,57.37525000000001,9102.755,9097.380000000001,-5.374999999998181,9097.3875
9094.09,9111.11,9087.37,9096.98,413.849615,95.968778,68.60628100000001,9097.3875,9098.11,0.7224999999998545,9092.8925
9096.71,9102.78,9080.19,9091.89,569.280723,109.50930299999996,42.818452,9092.8925,9091.6875,-1.2049999999999272,9099.877499999999
9091.89,9118.05,9075.93,9113.64,520.387769,175.0532490000001,62.388738000000004,9099.877499999999,9105.314999999999,5.4375,9109.735
9113.91,9116.62,9097.81,9110.6,329.182689,42.75186800000001,44.93271,9109.735,9108.907500000001,-0.8274999999994179,9101.695
9110.6,9110.6,9092.79,9092.79,223.602092,26.825274,42.83478999999999,9101.695,9097.2425,-4.452499999999418,9095.6675
9095.25,9107.99,9085.53,9093.9,307.595205,71.11995400000004,48.489301,9095.6675,9095.33,-0.3374999999996362,9106.0225
9093.7,9120.0,9090.39,9120.0,285.262215,71.07990300000003,58.99538100000001,9106.0225,9112.5975,6.575000000000728,9132.6825
9120.0,9150.9,9108.93,9150.9,551.751282,259.9910680000001,101.80475499999994,9132.6825,9140.407500000001,7.725000000000364,9124.3675
9150.8,9159.42,9090.04,9097.21,769.37912,53.87875199999999,67.58681300000002,9124.3675,9110.97,-13.397500000000946,9093.3375
9097.03,9099.97,9080.0,9096.35,501.862369,37.542032999999996,48.17369199999999,9093.3375,9093.1675,-0.17000000000007276,9087.65
9097.35,9102.6,9075.0,9075.65,478.711211,52.13732299999996,65.07139300000001,9087.65,9082.224999999999,-5.425000000001091,9093.025
9075.58,9114.99,9071.0,9110.53,471.051486,87.75297899999998,77.87381299999997,9093.025,9101.7625,8.737500000001091,9111.5475
9110.54,9123.85,9099.93,9111.87,457.325694,47.0673,95.07103600000008,9111.5475,9111.880000000001,0.33250000000043656,9116.92
9111.87,9130.0,9105.93,9119.88,453.326994,27.254842000000004,49.68615399999999,9116.92,9118.9225,2.0025000000005093,9111.86
9119.77,9119.77,9103.86,9104.04,276.416923,33.83142000000001,44.479335999999996,9111.86,9107.927500000002,-3.9324999999989814,9101.952500000001
9104.44,9112.29,9091.04,9100.04,240.686514,25.63070099999999,41.22240100000002,9101.952500000001,9100.8525,-1.1000000000003638,9090.7675
9100.27,9100.45,9074.46,9087.89,400.540155,163.35059199999992,81.19490700000003,9090.7675,9087.6725,-3.094999999999345,9095.955
9087.13,9106.99,9084.37,9105.33,299.901337,51.640266000000025,54.48157399999999,9095.955,9100.505000000001,4.550000000001091,9101.2
9105.65,9112.22,9090.0,9096.93,313.24017,57.282459999999986,52.75354000000001,9101.2,9099.02,-2.180000000000291,9079.5625
9096.93,9099.43,9060.0,9061.89,430.822494,39.07482500000001,210.12346500000027,9079.5625,9070.8025,-8.760000000000218,9055.422499999999
9061.88,9067.49,9045.0,9047.32,613.72921,67.20720800000001,105.75621100000002,9055.422499999999,9051.7825,-3.639999999999418,9054.86
9047.32,9067.56,9044.44,9060.12,493.840312,89.71166799999997,91.54326399999998,9054.86,9058.060000000001,3.2000000000007276,9052.154999999999
9059.7,9081.25,9015.0,9052.67,929.461654,96.87360699999995,106.291239,9052.154999999999,9050.3975,-1.757499999999709,9049.2575
9051.16,9060.0,9031.19,9054.68,630.327241,122.05265099999994,128.81894700000004,9049.2575,9050.1375,0.8800000000010186,9052.467499999999
9054.64,9066.52,9039.96,9048.75,702.260698,66.691973,78.757092,9052.467499999999,9050.994999999999,-1.4724999999998545,9056.23
9049.02,9068.51,9045.41,9061.98,288.665564,52.37931400000001,50.629484000000005,9056.23,9059.47,3.2399999999997817,9049.9225
9061.97,9062.9,9035.46,9039.36,413.691793,92.21556900000006,46.253645,9049.9225,9044.27,-5.6525000000001455,9013.845
9039.88,9040.0,8985.5,8990.0,1453.947154,335.023046,309.39059299999985,9013.845,9001.375,-12.469999999999345,9007.904999999999
8990.02,9029.23,8988.0,9024.37,503.132938,98.97686600000006,56.641929000000005,9007.904999999999,9016.4925,8.587500000001455,9023.7175
9024.2,9032.0,9007.87,9030.8,376.131087,44.641389000000004,32.263466000000015,9023.7175,9025.3675,1.6499999999996362,9029.5
9030.78,9040.0,9022.35,9024.87,316.917011,47.80140900000002,36.702017,9029.5,9028.0225,-1.4775000000008731,9019.2225
9026.0,9026.76,9004.13,9020.0,445.695254,55.307976,60.012377000000015,9019.2225,9017.7225,-1.5,9028.0825
9020.0,9040.0,9013.84,9038.49,337.894542,135.41878299999996,52.994322,9028.0825,9032.705,4.622499999999491,9049.9825
9038.47,9061.84,9037.81,9061.81,487.574352,61.01473400000002,55.25396000000002,9049.9825,9055.817500000001,5.835000000000946,9067.7775
9061.83,9081.94,9055.22,9072.12,486.248201,36.251202000000006,56.594181000000006,9067.7775,9070.35,2.5725000000002183,9062.400000000001
9072.91,9072.91,9051.66,9052.12,306.029333,30.534,56.19470000000002,9062.400000000001,9057.2025,-5.197500000002037,9057.32
9052.41,9068.79,9046.0,9062.08,224.338964,41.797813000000005,32.99673000000001,9057.32,9059.7375,2.4174999999995634,9058.6125
9060.97,9068.31,9049.12,9056.05,226.38114,36.65352599999999,26.00094200000001,9058.6125,9057.3825,-1.2299999999995634,9055.4675
9055.4,9066.31,9049.08,9051.08,169.836248,27.791762,33.251793,9055.4675,9054.3875,-1.0799999999999272,9041.827500000001
9051.28,9051.28,9031.16,9033.59,411.097846,29.517839000000002,67.21729200000003,9041.827500000001,9037.405,-4.422500000000582,9044.79
9032.87,9060.32,9031.04,9054.93,182.362287,27.790538999999992,43.474052,9044.79,9050.305,5.514999999999418,9042.199999999999
9054.85,9057.88,9027.0,9029.07,208.899592,24.119624999999996,72.442813,9042.199999999999,9035.755,-6.444999999999709,9027.859999999999
9028.17,9036.23,9013.05,9033.99,290.269369,60.660537000000005,34.420108,9027.859999999999,9029.314999999999,1.4549999999999272,9041.994999999999
9033.99,9053.34,9033.9,9046.75,301.607646,39.60494,28.549414999999996,9041.994999999999,9045.185,3.1900000000005093,9060.3725
9046.75,9080.0,9042.07,9072.67,391.471307,86.14981099999996,57.061312000000015,9060.3725,9066.8525,6.480000000001382,9080.65
9073.25,9093.57,9071.73,9084.05,675.35331,82.14633799999997,78.84460899999999,9080.65,9083.349999999999,2.6999999999989086,9094.880000000001
9084.05,9110.0,9083.93,9101.54,746.125202,87.556111,46.31270200000001,9094.880000000001,9099.2525,4.372499999999491,9103.2725
9101.42,9114.0,9089.81,9107.86,462.572184,91.95117499999996,44.205299999999994,9103.2725,9104.8825,1.610000000000582,9106.76
9107.86,9117.99,9091.66,9109.53,423.786478,94.371429,63.67749900000002,9106.76,9107.177500000002,0.41750000000138243,9106.655
9110.43,9119.84,9093.67,9102.68,438.765979,83.02071699999999,61.03298900000005,9106.655,9104.7175,-1.9375,9100.25
9102.26,9110.0,9087.02,9101.72,465.270194,56.865349999999985,67.64401600000002,9100.25,9100.115,-0.13500000000021828,9100.6925
9101.72,9110.0,9095.0,9096.05,300.084911,62.51761100000009,55.66021600000001,9100.6925,9099.275,-1.4174999999995634,9103.7425
9096.05,9115.0,9095.0,9108.92,467.23089,50.626692000000006,55.924428999999996,9103.7425,9106.96,3.217499999998836,9109.439999999999
9108.98,9119.0,9097.0,9112.78,392.045846,60.06665600000003,63.78073399999999,9109.439999999999,9110.39,0.9500000000007276,9108.939999999999
9112.79,9138.31,9090.0,9094.66,822.582511,76.54749699999999,226.11959199999995,9108.939999999999,9104.4075,-4.532499999999345,9099.720000000001
9094.43,9110.0,9093.54,9100.91,503.604859,78.54738100000002,111.225322,9099.720000000001,9101.34,1.6199999999989814,9099.0975
9101.62,9116.99,9083.54,9094.24,629.918032,103.16167399999989,188.82268800000006,9099.0975,9097.252499999999,-1.8450000000011642,9086.6875
9094.0,9094.75,9070.0,9088.0,423.80912,50.17448700000002,34.255362999999996,9086.6875,9085.1875,-1.5,9091.4025
9087.74,9100.0,9081.33,9096.54,377.742518,148.455981,47.501107000000005,9091.4025,9093.6025,2.2000000000007276,9104.8375
9095.91,9115.0,9093.73,9114.71,641.750193,147.49544699999993,177.88614999999984,9104.8375,9109.537499999999,4.699999999998909,9115.78
9114.76,9124.0,9110.0,9114.36,375.046268,82.05228500000001,60.536736000000005,9115.78,9115.68,-0.1000000000003638,9109.2175
9114.4,9121.14,9098.0,9103.33,589.291056,71.711754,66.223738,9109.2175,9106.45,-2.7674999999999272,9110.625
9103.02,9120.0,9102.94,9116.54,293.875814,59.11564299999999,41.185351999999995,9110.625,9114.005000000001,3.3800000000010186,9115.295
9116.54,9127.97,9105.0,9111.67,546.49614,110.39077300000002,130.026378,9115.295,9114.0775,-1.2175000000006548,9103.595000000001
9111.84,9111.85,9090.0,9100.69,697.525774,94.16385100000005,119.27660700000014,9103.595000000001,9100.807499999999,-2.787500000002183,9103.2
9100.69,9109.98,9093.35,9108.78,320.457386,67.81036100000001,45.474956999999975,9103.2,9105.2225,2.022499999999127,9124.349999999999
9108.55,9146.0,9106.85,9136.0,871.212321,183.70268999999996,254.22664199999983,9124.349999999999,9131.2125,6.862500000001091,9139.27
9136.0,9152.1,9125.5,9143.48,709.155242,185.99259200000012,136.98068199999994,9139.27,9141.14,1.8699999999989814,9144.5625
9143.97,9158.3,9129.59,9146.39,708.487049,65.539469,63.88917100000002,9144.5625,9145.1675,0.6049999999995634,9135.9575
9146.34,9147.02,9116.8,9133.67,549.118265,61.40882399999999,54.71001000000002,9135.9575,9132.79,-3.1674999999995634,9137.1075
9133.18,9150.0,9123.5,9141.75,392.942312,80.68654899999999,67.45794899999999,9137.1075,9139.25,2.1424999999999272,9140.505000000001
9141.08,9170.0,9123.02,9127.92,796.193238,248.89449900000008,217.14215899999988,9140.505000000001,9137.215,-3.290000000000873,9120.1525
9129.12,9130.29,9107.07,9114.13,607.543687,75.34046800000002,55.874427,9120.1525,9116.404999999999,-3.7475000000013097,9107.564999999999
9114.13,9125.55,9090.0,9100.58,838.458189,205.48231200000004,125.24097000000003,9107.564999999999,9104.1775,-3.3874999999989086,9101.907500000001
9100.44,9109.92,9091.37,9105.9,560.209205,116.62169599999999,55.418698999999975,9101.907500000001,9103.2725,1.3649999999979627,9106.3475
9105.29,9115.57,9095.0,9109.53,470.280876,37.287535000000005,49.072315,9106.3475,9107.407500000001,1.0600000000013097,9105.352499999999
9109.53,9121.13,9090.03,9100.72,446.928405,98.89964900000001,79.384712,9105.352499999999,9103.15,-2.202499999999418,9096.305
9100.87,9105.31,9080.0,9099.04,579.564656,74.57710200000002,58.507615,9096.305,9095.8475,-0.45750000000043656,9093.8025
9099.04,9104.79,9084.28,9087.1,481.162304,80.75996,77.83251300000002,9093.8025,9090.817500000001,-2.984999999998763,9070.8675
9087.1,9093.5,9042.0,9060.87,991.628024,251.21776199999982,270.1713359999996,9070.8675,9064.310000000001,-6.557499999998981,9060.1525
9060.97,9069.5,9045.44,9064.7,622.02817,97.203453,43.81120700000001,9060.1525,9061.085000000001,0.9325000000008004,9072.61
9065.68,9088.14,9052.19,9084.43,347.706518,72.63542600000005,66.741998,9072.61,9077.2975,4.6875,9080.8475
9084.43,9100.0,9064.45,9074.51,480.952055,58.499180999999986,68.416236,9080.8475,9078.3675,-2.4799999999995634,9068.329999999998
9074.3,9074.99,9053.0,9071.03,399.151508,61.308666,39.60692899999998,9068.329999999998,9067.5125,-0.8174999999973807,9071.355
9071.07,9084.35,9064.65,9065.35,324.012385,48.090609,72.71118399999999,9071.355,9069.925,-1.430000000000291,9061.5425
9066.29,9072.53,9053.06,9054.29,443.688973,107.089582,63.974578000000015,9061.5425,9058.5425,-3.0,9051.475
9053.51,9060.0,9041.05,9051.34,534.053045,82.90454099999998,60.26086300000002,9051.475,9050.932499999999,-0.5425000000013824,9026.615
9051.76,9053.3,9000.0,9001.4,1474.640458,277.46305899999993,371.670489,9026.615,9014.025,-12.590000000000146,9020.25
9001.7,9040.0,9000.0,9039.3,1008.980714,97.25970200000002,80.298003,9020.25,9029.65,9.399999999999636,9040.855
9039.28,9054.27,9026.72,9043.15,738.966362,59.94822699999999,47.261041,9040.855,9041.822499999998,0.9674999999988358,9048.14
9042.82,9065.93,9037.96,9045.85,450.117496,50.06691000000002,65.64035900000005,9048.14,9048.8975,0.757499999999709,9047.0825
9045.53,9061.35,9030.0,9051.45,364.807625,58.49945099999999,75.53911199999997,9047.0825,9048.5625,1.4799999999995634,9055.7575
9051.45,9064.78,9050.2,9056.6,376.416642,45.633058000000034,56.83824100000001,9055.7575,9057.045000000002,1.2875000000021828,9067.7525
9057.19,9082.95,9055.22,9075.65,413.095795,56.06842700000001,38.724541,9067.7525,9072.3675,4.614999999999782,9069.55
9075.61,9079.78,9056.96,9065.85,315.590299,52.630796000000004,32.81725599999999,9069.55,9067.11,-2.4399999999986903,9067.125
9065.59,9074.99,9054.17,9073.75,387.719322,90.18764399999995,51.77329900000001,9067.125,9069.165,2.040000000000873,9073.605
9073.74,9082.5,9064.4,9073.78,275.837727,49.027043000000006,48.34949699999999,9073.605,9073.615000000002,0.010000000002037268,9066.1575
9072.85,9073.73,9057.12,9060.93,393.840682,56.073482,34.41929500000003,9066.1575,9063.1775,-2.9799999999995634,9066.9
9060.99,9074.46,9060.99,9071.16,247.218524,41.538631,36.43128399999999,9066.9,9069.4425,2.5424999999995634,9069.94
9071.46,9080.0,9063.58,9064.72,248.892183,27.818723,50.39246300000002,9069.94,9068.255000000001,-1.6849999999994907,9065.302499999998
9064.98,9075.72,9059.66,9060.85,258.539462,31.773917000000004,32.570173999999994,9065.302499999998,9064.27,-1.0324999999975262,9077.352499999999
9060.85,9098.0,9060.85,9089.71,267.061888,91.62650199999999,50.58686399999997,9077.352499999999,9084.5675,7.2150000000001455,9092.665
9089.72,9101.35,9086.15,9093.44,299.17245,63.874337,42.28209299999999,9092.665,9093.595000000001,0.930000000000291,9090.862500000001
9093.44,9100.92,9083.97,9085.12,222.290454,28.447698000000003,42.66507099999999,9090.862500000001,9088.782500000001,-2.0799999999999272,9090.1725
9084.62,9100.0,9083.48,9092.59,218.282785,45.498647000000005,57.687084,9090.1725,9092.165,1.992500000000291,9099.395
9092.58,9108.23,9092.57,9104.2,265.4158,34.832643000000004,42.244472000000016,9099.395,9102.3,2.904999999998836,9103.9275
9105.01,9108.07,9097.97,9104.66,178.060798,26.250625000000003,34.417364000000006,9103.9275,9103.84,-0.0874999999996362,9098.8775
9104.33,9105.3,9088.0,9097.88,270.353903,52.44575300000001,59.121293,9098.8775,9097.265,-1.6125000000010914,9104.145
9098.17,9111.1,9097.31,9110.0,179.979679,36.967383000000005,22.751105000000006,9104.145,9107.1025,2.9575000000004366,9111.9
9109.47,9119.01,9104.12,9115.0,292.213199,66.82254699999999,74.58532700000006,9111.9,9113.282500000001,1.382500000001528,9108.9725
9115.0,9119.56,9099.3,9102.03,263.767932,35.397875000000006,53.21359700000001,9108.9725,9105.73,-3.242500000000291,9108.575
9102.37,9118.01,9099.14,9114.78,246.579515,58.759302,48.463902,9108.575,9111.677500000002,3.102500000000873,9106.5625
9113.98,9120.0,9095.81,9096.46,210.250319,39.54316300000001,49.651953000000006,9106.5625,9102.182499999999,-4.380000000001019,9080.585
9096.39,9097.56,9058.3,9070.09,481.10876,29.139844,51.37627600000003,9080.585,9074.01,-6.574999999998909,9083.1775
9071.84,9095.23,9071.39,9094.25,267.526183,53.090956000000006,60.47542800000001,9083.1775,9088.779999999999,5.602499999999054,9096.6775
9094.27,9103.91,9084.64,9103.89,435.163177,39.05256699999998,45.483283000000014,9096.6775,9099.0825,2.405000000000655,9108.515
9103.22,9119.65,9099.37,9111.82,238.233072,49.71449599999998,42.425785000000005,9108.515,9110.665,2.150000000001455,9113.8375
9111.78,9131.49,9100.02,9112.06,593.992121,46.86195199999999,89.02717400000002,9113.8375,9113.907500000001,0.07000000000152795,9120.73
9112.97,9133.0,9112.13,9124.82,356.107,50.11584099999998,87.511654,9120.73,9123.6925,2.962499999999636,9127.244999999999
9125.5,9137.5,9114.1,9131.88,270.4623,64.09173300000005,49.80887400000002,9127.244999999999,9128.84,1.5950000000011642,9120.285
9130.89,9138.14,9102.54,9109.57,401.657357,55.85725600000001,44.88161,9120.285,9114.955,-5.329999999999927,0.0
